county,fips,enroll,ma,om,dual,a75,a85,ffs_benes,nh_fac,nh_bed,nh_res,sl_bed,mc_bed,alf_bed,alf_fac,mc_fac,sl_fac,pch_bed,pch_fac,ma_pct,dual_pct,enroll_p,a75_p,g5_enroll,g5_a75,avg_age,feml_pct,wht_pct,blk_pct,hsp_pct,pc,pc_std,tot_amt,ip_pct,ip_stays,ip_days,ip_per_user,readmit,er,er_pct,op_pct,op_visits,snf_pct,snf_stays,snf_days,snf_per_user,irf_pct,irf_stays,ltch_pct,ltch_stays,hh_pct,hh_eps,hh_visits,hh_per_user,hospc_pct,hospc_stays,hospc_days,em_pct,em_events,dme_pct,dme_events,tests_pct,imgng_pct,fqhc_pct,fqhc_visits,amblnc_pct,amblnc_events,pc_ip,pc_op,pc_asc,pc_snf,pc_irf,pc_ltch,pc_hh,pc_hospc,pc_em,pc_prcdrs,pc_tests,pc_imgng,pc_dme,pc_op_dlys,pc_fqhc_rhc,pc_amblnc,pc_trtmnts,home_pc,acute_pc,inst_pc,eol_pc,sl_per1k,nh_per1k,per_bed,mc_share,nh_occ,bed_gap
Dallam,48111,1040,364,676,97,380,72,555,1,67,0.0,40,0,40,1,0,1,0,0,0.35,0.0933,963,348,0.08,0.092,73.0,0.5153,,,,14594.08,14262.75,8099713.0,0.1514,232.4324,1381.982,25506.45,0.1186,637.8378,0.2703,0.6793,5881.0811,0.0342,52.2523,1207.2072,71985.19,0.0198,19.8198,,,0.0631,263.0631,1772.973,7547.43,0.0288,28.8288,2196.3964,0.7405,9753.1532,0.2126,1344.1441,0.6252,0.6631,0.4757,1526.1261,0.1225,268.4685,3860.44,2538.6,262.14,2464.36,420.52,,475.96,374.83,687.11,483.79,231.56,299.84,310.76,,249.91,303.31,1292.02,3547.16,7448.28,2884.88,374.83,105.26,0.0,9.5,0.0,0.0,-24
Coke,48081,1031,463,568,106,433,128,513,2,125,83.3,0,0,0,0,0,0,0,0,0.4491,0.1028,944,409,0.0922,0.0587,74.0,0.5224,0.885,0.0,0.0858,15820.9,16134.21,8116123.0,0.1871,331.384,1879.1423,24338.22,0.2164,660.8187,0.3177,0.8382,6588.694,0.0604,79.922,2717.3489,20523.47,0.039,50.6823,0.0,0.0,0.0994,397.6608,3274.8538,6864.95,0.0565,60.4288,5306.0429,0.9103,14350.8772,0.2417,1331.384,0.809,0.7739,0.1657,666.6667,0.1598,307.9922,4554.52,3098.35,154.74,1240.21,932.23,0.0,682.48,884.61,1171.37,675.58,327.48,211.47,410.76,,122.44,212.73,574.51,3500.51,8695.92,2172.44,884.61,0.0,192.38,,,0.6664,19
Jim Hogg,48247,987,686,302,251,386,75,278,1,60,39.4,0,0,0,0,0,0,0,0,0.695,0.2543,963,386,0.0249,0.0,73.0,0.5396,0.1727,0.0,0.8273,22635.49,22298.95,6292665.0,0.1727,298.5612,1607.9137,25977.44,0.175,920.8633,0.3669,0.5036,1960.4317,0.0576,79.1367,3830.9353,28463.41,,,,,0.1978,1564.7482,15776.9784,12775.05,0.0647,68.3453,7262.5899,0.8058,16870.5036,0.2014,1622.3022,0.8058,0.6547,0.3453,1125.8993,0.2518,1600.7194,4485.31,1203.99,168.73,1638.18,,,2527.44,1168.95,1243.45,469.77,485.31,323.49,4342.16,,155.78,1174.08,888.2,9965.83,7501.88,1638.18,1168.95,0.0,102.07,,,0.6567,17
Donley,48129,976,346,630,119,374,72,540,1,61,58.8,4,0,4,1,0,1,0,0,0.3545,0.1219,893,324,0.0929,0.1543,74.0,0.5259,,,,13223.93,13264.6,7140920.0,0.1537,240.7407,1148.1481,22068.91,0.1969,501.8519,0.2537,0.5204,2231.4815,0.0426,46.2963,1187.037,14996.39,0.0222,24.0741,,,0.1407,679.6296,5955.5556,7652.66,0.0444,44.4444,4250.0,0.9019,16544.4444,0.2185,1459.2593,0.8167,0.7204,0.1778,940.7407,0.1519,264.8148,3392.07,1398.47,485.55,638.73,499.89,,1077.04,687.22,1128.09,472.65,415.09,399.69,368.53,,136.67,256.42,1187.9,4713.01,6005.16,1138.62,687.22,10.7,157.22,93.5,0.0,0.9639,12
Hudspeth,48229,965,616,349,299,293,33,211,0,0,0,0,0,0,0,0,0,0,0,0.6383,0.3098,724,214,0.3329,0.3692,72.0,0.4692,,,,7441.18,7317.71,1570089.0,0.109,142.1801,654.0284,18568.81,,488.1517,0.2701,0.3791,1417.0616,,,,,,,,,,,,,,,,0.7109,8450.237,0.128,616.1137,0.6161,0.545,0.128,345.9716,0.0853,189.5735,2024.09,1275.45,105.96,,,,,,635.96,319.34,268.13,219.25,144.74,,78.86,110.07,1039.31,2386.25,3834.91,0,,0.0,0.0,,,,13
Hardeman,48197,942,345,598,131,357,64,547,0,0,0,0,0,0,0,0,0,0,0,0.3662,0.1391,970,362,-0.0289,-0.0138,73.0,0.5448,,,,16659.35,15747.19,9112664.0,0.1609,230.3473,989.0311,19777.73,,698.3547,0.3309,0.7952,7698.3547,0.0585,73.1261,2087.7514,32735.25,0.0219,21.9378,0.0,0.0,0.2066,1692.8702,9866.5448,11054.15,0.0329,34.7349,1595.9781,0.8336,11303.4735,0.3126,1959.7806,0.7166,0.7788,0.649,3162.7057,0.128,252.2852,3181.79,3887.92,169.32,1915.04,524.68,0.0,2283.58,334.35,805.37,443.25,403.3,199.44,528.65,0.0,471.19,282.67,1002.25,5693.78,7964.95,2439.72,334.35,0.0,0.0,,,,15
Baylor,48023,940,312,628,144,358,59,595,1,90,38.6,9,0,9,1,0,1,0,0,0.3319,0.1532,983,366,-0.0437,-0.0219,73.0,0.5042,,,,19859.36,19520.18,11816320.0,0.1782,294.1176,1235.2941,23862.49,0.1965,717.6471,0.3479,0.8185,9853.7815,0.0857,119.3277,3260.5042,43238.28,0.0185,20.1681,0.0,0.0,0.1782,937.8151,8043.6975,7815.99,0.0471,48.7395,3742.8571,0.8252,11060.5042,0.2874,1702.521,0.6874,0.7025,0.7294,3826.8908,0.0471,67.2269,4251.13,4223.24,263.92,3706.14,395.1,0.0,1392.43,739.26,831.15,554.84,392.22,240.12,614.16,,726.47,112.28,1028.77,5225.32,9405.41,4101.24,739.26,25.14,107.82,39.8,0.0,0.4289,6
Fisher,48151,937,340,597,112,391,114,547,0,0,0,16,0,16,1,0,1,0,0,0.3629,0.1195,967,367,-0.031,0.0654,74.0,0.5265,,,,14818.47,14614.76,8105702.0,0.1463,235.8318,1120.6581,22923.31,0.1557,767.8245,0.3455,0.8592,7570.3839,0.053,73.1261,1605.1188,46753.97,,,0.0,0.0,0.0878,312.6143,2254.1133,5618.4,0.0274,27.4223,2945.1554,0.841,9765.9963,0.2377,1325.4113,0.6216,0.7514,0.7002,3228.5192,0.0603,117.0018,3352.59,3394.9,177.63,2478.73,,0.0,493.02,503.88,705.6,480.86,174.73,176.16,327.17,,534.56,151.63,917.96,3329.2,7557.61,2478.73,503.88,40.92,0.0,24.4,0.0,,1
Kinney,48271,926,441,485,161,386,76,469,0,0,0,0,0,0,0,0,0,0,0,0.4762,0.1739,918,340,0.0087,0.1353,74.0,0.5373,,,,12597.2,12961.61,5908086.0,0.1535,232.4094,1136.4606,26172.03,0.1429,633.2623,0.3262,0.71,4330.4904,0.0299,34.1151,942.4307,15103.84,,,0.0,0.0,0.0959,452.0256,2918.9765,6249.82,0.0341,36.2473,1844.3497,0.7868,9567.1642,0.2026,1385.9275,0.7399,0.5949,0.6759,3021.322,0.1407,307.0362,4017.88,2015.42,116.08,450.86,,0.0,599.66,309.07,740.84,453.05,379.47,134.94,668.31,,428.23,347.77,901.21,3852.66,6950.2,450.86,309.07,0.0,0.0,,,,17
Hansford,48195,925,244,682,93,404,109,633,1,60,53.9,0,0,0,0,0,0,0,0,0.2638,0.1005,928,404,-0.0032,0.0,75.0,0.5197,,,,13868.99,13470.53,8779073.0,0.1169,167.4566,764.613,18691.58,0.1683,593.9968,0.2859,0.7694,5761.4534,0.0379,44.2338,635.0711,73993.89,,,0.0,0.0,0.049,178.515,1233.8073,6577.55,0.0316,31.5956,1995.2607,0.8483,9529.2259,0.2291,1440.7583,0.6177,0.7567,0.6872,3462.8752,0.1011,221.169,2185.11,2795.57,308.6,2805.46,,0.0,322.12,346.81,643.43,399.69,204.9,305.27,452.77,,496.13,401.54,1638.07,4062.69,6090.51,2805.46,346.81,0.0,133.42,,,0.8983,17
Garza,48169,890,438,452,135,327,64,386,1,65,33.7,0,0,0,0,0,0,0,0,0.4921,0.1517,860,326,0.0349,0.0031,74.0,0.4741,,,,14187.0,13496.17,5476182.0,0.1477,230.5699,1139.8964,24631.18,0.1667,458.5492,0.2461,0.7306,5696.8912,0.0389,49.2228,1632.1244,56922.6,0.0285,28.4974,,,0.0699,274.6114,2191.7098,6200.1,0.0492,51.8135,3386.0104,0.8627,13761.658,0.2591,1448.1865,0.6995,0.6399,0.1244,691.7098,0.1269,209.8446,3637.25,2628.84,317.82,2212.02,626.68,,433.69,561.9,968.35,467.66,249.62,182.94,596.1,,95.33,164.54,507.23,3033.26,7216.11,2838.7,561.9,0.0,103.06,,,0.5185,14
Knox,48275,877,318,558,167,328,103,518,2,127,75.7,0,0,0,0,0,0,0,0,0.3626,0.1904,853,362,0.0281,-0.0939,74.0,0.5193,,,,15560.15,14787.85,8060157.0,0.1641,250.9653,1138.9961,23966.45,0.2,654.4402,0.3147,0.8069,6407.3359,0.0521,75.2896,2034.749,53715.29,,,0.0,0.0,0.1139,463.3205,3795.3668,6180.61,0.0444,46.332,3349.4208,0.7934,10430.5019,0.2259,1480.695,0.5463,0.6969,0.7625,3959.4595,0.1622,297.2973,3932.72,2833.07,222.47,2799.83,,0.0,703.97,598.55,740.24,413.61,149.7,162.65,307.46,,642.66,348.42,474.51,3181.19,7750.29,2799.83,598.55,0.0,230.79,,,0.5961,14
